ligand	receptor	sources	references	databases	n_databases
TPH2	HTR3C	uniprot;reactome;IUPHAR		CellPhoneDB	1
TPH2	HTR3D	uniprot;reactome;IUPHAR		CellPhoneDB	1
TPH2	HTR3E	uniprot;reactome;IUPHAR		CellPhoneDB	1
TPH2	HTR4	uniprot;reactome;IUPHAR		CellPhoneDB	1
TPH2	HTR5A	uniprot;reactome;IUPHAR		CellPhoneDB	1
TPH2	HTR6	uniprot;reactome;IUPHAR		CellPhoneDB	1
TPH2	HTR7	uniprot;reactome;IUPHAR		CellPhoneDB	1
TPO	THRB	HMRbase;uniprot		CellPhoneDB	1
TRH	TRHR	uniprot;HMRbase;reactome		CellPhoneDB	1
TSHB	TSHR	uniprot;HMRbase;reactome;uniprot;reactome;IUPHAR		CellPhoneDB	1
TSLP	CRLF2	PDB:5j11		CellPhoneDB	1
TSLP	IL7R	PDB:5j11		CellPhoneDB	1
TULP1	TYRO3	uniprot		CellPhoneDB	1
TYR	GPR143	reactome;uniprot		CellPhoneDB	1
UBASH3B	ESR1	HMRbase		CellPhoneDB	1
UBASH3B	NR1I2	HMRbase		CellPhoneDB	1
UBASH3B	PPARA	HMRbase;PMID:18079279		CellPhoneDB	1
UCN	CRHR1	uniprot;reactome		CellPhoneDB	1
UCN	CRHR2	uniprot;reactome		CellPhoneDB	1
UCN2	CRHR1	GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/)		CellPhoneDB	1
UCN2	CRHR2	uniprot		CellPhoneDB	1
UCN3	CRHR2	uniprot		CellPhoneDB	1
ULBP1	HCST	Induces_NK_Cell_Activation._Reviewed_in_PMID:24223577		CellPhoneDB	1
ULBP1	KLRK1	Induces_NK_Cell_Activation._Reviewed_in_PMID:24223577		CellPhoneDB	1
ULBP2	HCST	Induces_NK_Cell_Activation._Reviewed_in_PMID:24223577		CellPhoneDB	1
ULBP2	KLRK1	Induces_NK_Cell_Activation._Reviewed_in_PMID:24223577		CellPhoneDB	1
ULBP3	HCST	Induces_NK_Cell_Activation;PMID:24223577;PDB:1kcg_partially		CellPhoneDB	1
ULBP3	KLRK1	Induces_NK_Cell_Activation;PMID:24223577;PDB:1kcg_partially		CellPhoneDB	1
UNC5A	ADGRL3	uniprot;reactome;IUPHAR		CellPhoneDB	1
UTS2	UTS2R	uniprot;reactome		CellPhoneDB	1
UTS2B	UTS2R	uniprot;reactome		CellPhoneDB	1
VCAM1	ITGA4	PMC4368157;uniprot		CellPhoneDB	1
VCAM1	ITGA9	uniprot		CellPhoneDB	1
VCAM1	ITGAD	uniprot		CellPhoneDB	1
VCAM1	ITGB1	PMC4368157;uniprot		CellPhoneDB	1
VCAM1	ITGB2	uniprot		CellPhoneDB	1
VCAM1	ITGB7	uniprot		CellPhoneDB	1
VEGFA	FLT1	uniprot		CellPhoneDB	1
VEGFA	KDR	uniprot		CellPhoneDB	1
VEGFA	NRP1	uniprot		CellPhoneDB	1
VEGFA	NRP2	uniprot		CellPhoneDB	1
VEGFB	FLT1	uniprot		CellPhoneDB	1
VEGFB	KDR	uniprot		CellPhoneDB	1
VEGFB	NRP1	uniprot		CellPhoneDB	1
VEGFC	FLT4	uniprot		CellPhoneDB	1
VEGFC	KDR	uniprot		CellPhoneDB	1
VEGFD	FLT4	uniprot		CellPhoneDB	1
VEGFD	KDR	uniprot		CellPhoneDB	1
VIP	ADCYAP1R1	uniprot;reactome;IUPHAR		CellPhoneDB	1
VIP	SCTR	uniprot;reactome;IUPHAR		CellPhoneDB	1
VIP	VIPR1	uniprot		CellPhoneDB	1
VIP	VIPR2	uniprot		CellPhoneDB	1
VTN	ITGA2B	uniprot		CellPhoneDB	1
VTN	ITGAV	uniprot		CellPhoneDB	1
VTN	ITGB1	uniprot		CellPhoneDB	1
VTN	ITGB3	uniprot		CellPhoneDB	1
VWF	GP1BA	PDB:1m10_partially		CellPhoneDB	1
VWF	GP1BB	PDB:1m10_partially		CellPhoneDB	1
VWF	ITGAV	uniprot		CellPhoneDB	1
VWF	ITGB3	uniprot		CellPhoneDB	1
WNT1	CER1	PMID:10067895	PMID:10067895	CellPhoneDB	1
WNT1	FRZB	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT1	FZD1	PMID:24032637	PMID:24032637	CellPhoneDB	1
WNT1	FZD10	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT1	FZD2	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT1	FZD3	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT1	FZD4	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT1	FZD5	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT1	FZD6	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT1	FZD7	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT1	FZD8	PMID:24532711;reactome;uniprot	PMID:24532711	CellPhoneDB	1
WNT1	FZD9	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT1	LRP5	PMID:24032637;PMID:24532711	PMID:24032637;PMID:24532711	CellPhoneDB	1
WNT1	LRP6	PMID:24032637;PMID:24532711	PMID:24032637;PMID:24532711	CellPhoneDB	1
WNT1	RYK	reactome;uniprot		CellPhoneDB	1
WNT1	SFRP1	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT1	SFRP2	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT1	SFRP4	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT1	SFRP5	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT1	WIF1	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT10A	FRZB	PMID:29979633	PMID:29979633	CellPhoneDB	1
WNT10A	FZD1	PMID:28733458	PMID:28733458	CellPhoneDB	1
WNT10A	FZD5	PMID:28733458	PMID:28733458	CellPhoneDB	1
WNT10A	FZD7	PMID:28733458	PMID:28733458	CellPhoneDB	1
WNT10A	FZD8	PMID:28733458	PMID:28733458	CellPhoneDB	1
WNT10A	LRP5	PMID:28733458	PMID:28733458	CellPhoneDB	1
WNT10A	LRP6	PMID:28733458	PMID:28733458	CellPhoneDB	1
WNT11	CER1	PMID:10067895	PMID:10067895	CellPhoneDB	1
WNT11	FRZB	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT11	FZD1	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT11	FZD10	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT11	FZD2	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT11	FZD3	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT11	FZD4	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT11	FZD5	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT11	FZD6	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT11	FZD7	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT11	FZD8	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT11	FZD9	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT11	LRP5	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT11	LRP6	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT11	SFRP1	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT11	SFRP2	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT11	SFRP4	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT11	SFRP5	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT11	WIF1	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT16	CER1	PMID:10067895	PMID:10067895	CellPhoneDB	1
WNT16	FRZB	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT16	FZD1	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT16	FZD10	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT16	FZD2	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT16	FZD3	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT16	FZD4	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT16	FZD5	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT16	FZD6	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT16	FZD7	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT16	FZD8	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT16	FZD9	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT16	LRP5	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT16	LRP6	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT16	SFRP1	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT16	SFRP2	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT16	SFRP4	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT16	SFRP5	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT16	WIF1	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT2	CER1	PMID:10067895	PMID:10067895	CellPhoneDB	1
WNT2	FRZB	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT2	FZD1	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT2	FZD10	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT2	FZD2	PMID:24032637	PMID:24032637	CellPhoneDB	1
WNT2	FZD3	PMID:24032637	PMID:24032637	CellPhoneDB	1
WNT2	FZD4	PMID:24032637	PMID:24032637	CellPhoneDB	1
WNT2	FZD5	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT2	FZD6	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT2	FZD7	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT2	FZD8	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT2	FZD9	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT2	LRP5	PMID:24032637;PMID:24532711	PMID:24032637;PMID:24532711	CellPhoneDB	1
WNT2	LRP6	PMID:24032637;PMID:24532711	PMID:24032637;PMID:24532711	CellPhoneDB	1
WNT2	SFRP1	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT2	SFRP2	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT2	SFRP4	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT2	SFRP5	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT2	WIF1	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT2B	CER1	PMID:10067895	PMID:10067895	CellPhoneDB	1
WNT2B	FRZB	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT2B	FZD1	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT2B	FZD10	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT2B	FZD2	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT2B	FZD3	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT2B	FZD4	PMID:24032637	PMID:24032637	CellPhoneDB	1
WNT2B	FZD5	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT2B	FZD6	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT2B	FZD7	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT2B	FZD8	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT2B	FZD9	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT2B	LRP5	PMID:24032637;PMID:24532711	PMID:24032637;PMID:24532711	CellPhoneDB	1
WNT2B	LRP6	PMID:24032637;PMID:24532711	PMID:24032637;PMID:24532711	CellPhoneDB	1
WNT2B	SFRP1	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT2B	SFRP2	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT2B	SFRP4	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT2B	SFRP5	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT2B	WIF1	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT3	CER1	PMID:10067895	PMID:10067895	CellPhoneDB	1
WNT3	FRZB	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT3	FZD1	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT3	FZD10	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT3	FZD2	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT3	FZD3	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT3	FZD4	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT3	FZD5	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT3	FZD6	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT3	FZD7	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT3	FZD8	PMID:24532711;reactome;uniprot;PMID:16116452	PMID:24532711	CellPhoneDB	1
WNT3	FZD9	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT3	LRP5	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT3	LRP6	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT3	RYK	reactome;uniprot;PMID:16116452		CellPhoneDB	1
WNT3	SFRP1	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT3	SFRP2	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT3	SFRP4	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT3	SFRP5	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT3	WIF1	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT3A	CER1	PMID:10067895	PMID:10067895	CellPhoneDB	1
WNT3A	FRZB	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT3A	FZD1	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT3A	FZD10	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT3A	FZD2	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT3A	FZD3	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT3A	FZD4	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT3A	FZD5	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT3A	FZD6	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT3A	FZD7	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT3A	FZD8	PMID:24532711;reactome;uniprot	PMID:24532711	CellPhoneDB	1
WNT3A	FZD9	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT3A	LRP5	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT3A	LRP6	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT3A	RYK	reactome;uniprot		CellPhoneDB	1
WNT3A	SFRP1	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT3A	SFRP2	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT3A	SFRP4	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT3A	SFRP5	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT3A	WIF1	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT4	CER1	PMID:10067895	PMID:10067895	CellPhoneDB	1
WNT4	FRZB	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT4	FZD1	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT4	FZD10	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT4	FZD2	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT4	FZD3	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT4	FZD4	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT4	FZD5	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT4	FZD6	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT4	FZD7	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT4	FZD8	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT4	FZD9	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT4	LRP5	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT4	LRP6	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT4	SFRP1	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT4	SFRP2	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT4	SFRP4	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT4	SFRP5	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT4	WIF1	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT5A	CER1	PMID:10067895	PMID:10067895	CellPhoneDB	1
WNT5A	FRZB	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT5A	FZD10	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT5A	FZD2	PMID:24032637	PMID:24032637	CellPhoneDB	1
WNT5A	FZD3	PMID:24032637	PMID:24032637	CellPhoneDB	1
WNT5A	FZD4	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT5A	FZD5	PMID:24032637;PMID:24532711	PMID:24032637;PMID:24532711	CellPhoneDB	1
WNT5A	FZD6	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT5A	FZD7	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT5A	FZD8	PMID:24532711;reactome;uniprot	PMID:24532711	CellPhoneDB	1
WNT5A	FZD9	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT5A	LRP5	PMID:24032637;PMID:24532711	PMID:24032637;PMID:24532711	CellPhoneDB	1
WNT5A	LRP6	PMID:24032637;PMID:24532711	PMID:24032637;PMID:24532711	CellPhoneDB	1
WNT5A	ROR1	uniprot;PMID:27162350		CellPhoneDB	1
WNT5A	ROR2	uniprot;reactome		CellPhoneDB	1
WNT5A	RYK	reactome;uniprot		CellPhoneDB	1
WNT5A	SFRP1	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT5A	SFRP2	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT5A	SFRP4	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT5A	SFRP5	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT5A	WIF1	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT5B	CER1	PMID:10067895	PMID:10067895	CellPhoneDB	1
WNT5B	FRZB	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT5B	FZD1	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT5B	FZD10	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT5B	FZD2	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT5B	FZD3	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT5B	FZD4	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT5B	FZD5	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT5B	FZD6	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT5B	FZD7	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT5B	FZD8	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT5B	FZD9	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT5B	LRP5	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT5B	LRP6	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT5B	SFRP1	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT5B	SFRP2	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT5B	SFRP4	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT5B	SFRP5	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT5B	WIF1	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT6	CER1	PMID:10067895	PMID:10067895	CellPhoneDB	1
WNT6	FRZB	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT6	FZD1	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT6	FZD10	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT6	FZD2	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT6	FZD3	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT6	FZD4	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT6	FZD5	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT6	FZD6	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT6	FZD7	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT6	FZD8	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT6	FZD9	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT6	LRP5	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT6	LRP6	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT6	SFRP1	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT6	SFRP2	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT6	SFRP4	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT6	SFRP5	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT6	WIF1	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT7A	CER1	PMID:10067895	PMID:10067895	CellPhoneDB	1
WNT7A	FRZB	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT7A	FZD1	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT7A	FZD10	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT7A	FZD2	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT7A	FZD3	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT7A	FZD4	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT7A	FZD5	PMID:24032637	PMID:24032637	CellPhoneDB	1
WNT7A	FZD6	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT7A	FZD7	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT7A	FZD8	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT7A	FZD9	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT7A	LRP5	PMID:24032637;PMID:24532711	PMID:24032637;PMID:24532711	CellPhoneDB	1
WNT7A	LRP6	PMID:24032637;PMID:24532711	PMID:24032637;PMID:24532711	CellPhoneDB	1
WNT7A	SFRP1	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT7A	SFRP2	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT7A	SFRP4	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT7A	SFRP5	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT7A	WIF1	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT7B	CER1	PMID:10067895	PMID:10067895	CellPhoneDB	1
WNT7B	FRZB	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT7B	FZD1	PMID:24032637	PMID:24032637	CellPhoneDB	1
WNT7B	FZD10	PMID:24032637	PMID:24032637	CellPhoneDB	1
WNT7B	FZD2	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT7B	FZD3	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT7B	FZD4	PMID:24032637	PMID:24032637	CellPhoneDB	1
WNT7B	FZD5	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT7B	FZD6	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT7B	FZD7	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT7B	FZD8	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT7B	FZD9	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT7B	LRP5	PMID:24032637;PMID:24532711	PMID:24032637;PMID:24532711	CellPhoneDB	1
WNT7B	LRP6	PMID:24032637;PMID:24532711	PMID:24032637;PMID:24532711	CellPhoneDB	1
WNT7B	SFRP1	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT7B	SFRP2	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT7B	SFRP4	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT7B	SFRP5	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT7B	WIF1	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT8A	CER1	PMID:10067895	PMID:10067895	CellPhoneDB	1
WNT8A	FRZB	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT8A	FZD1	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT8A	FZD10	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT8A	FZD2	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT8A	FZD3	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT8A	FZD4	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT8A	FZD5	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT8A	FZD6	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT8A	FZD7	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT8A	FZD8	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT8A	FZD9	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT8A	LRP5	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT8A	LRP6	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT8A	SFRP1	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT8A	SFRP2	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT8A	SFRP4	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT8A	SFRP5	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT8A	WIF1	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT8B	CER1	PMID:10067895	PMID:10067895	CellPhoneDB	1
WNT8B	FRZB	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT8B	FZD1	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT8B	FZD10	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT8B	FZD2	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT8B	FZD3	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT8B	FZD4	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT8B	FZD5	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT8B	FZD6	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT8B	FZD7	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT8B	FZD8	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT8B	FZD9	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT8B	LRP5	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT8B	LRP6	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT8B	SFRP1	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT8B	SFRP2	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT8B	SFRP4	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT8B	SFRP5	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT8B	WIF1	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT9A	CER1	PMID:10067895	PMID:10067895	CellPhoneDB	1
WNT9A	FRZB	PMID:12775774	PMID:12775774	CellPhoneDB	1
WNT9A	FZD1	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT9A	FZD10	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT9A	FZD2	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT9A	FZD3	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT9A	FZD4	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT9A	FZD5	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT9A	FZD6	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT9A	FZD7	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT9A	FZD8	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT9A	FZD9	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT9A	LRP5	PMID:24532711	PMID:24532711	CellPhoneDB	1
WNT9A	LRP6	PMID:24532711	PMID:24532711	CellPhoneDB	1
